CmteID,Cycle,PACShort,Affiliate,Ultorg,RecipID,RecipCode,FECCandID,Party,PrimCode,Source,Sensitive,Foreign,Active
C00190652,1994,Southwestern Energy,,Southwestern Energy,C00190652,PB,,,E1140,S&P94,N,0,1
C00190785,1994,First Maryland Bancorp,,First Maryland Bancorp,C00190785,PB,,,F1100,S&P94,N,0,1
C00190876,1994,Effective Government Cmte,Richard A. Gephardt (D-Mo),Effective Government Cmte,C00190876,PI,,D,J2100,AFP88,N,0,1
C00190959,1994,Michigan Cattlemen's Assn,National Cattlemen's Assn,National Cattlemen's Assn,C00190959,PB,,,A3000,WebEC,N,0,1
C00191171,1994,Miami Cruise PAC,,Miami Cruise PAC,C00191171,PB,,,T6250,FECDocs,N,0,1
C00191387,1994,500 Club,,500 Club,C00191387,PI,,,J1100,,N,0,1
C00191395,1994,"Brand, Lowell & Dole",,"Brand, Lowell & Dole",C00191395,PB,,,K1000,Phone,N,0,1
C00191478,1994,Austin Powder Co,,Austin Powder Co,C00191478,PB,,,M1100,S&P94,N,0,1
C00191858,1994,India Assn,,India Assn,C00191858,PI,,,J7500,Name,N,0,1
C00192153,1994,National Assn of Rehabilitation Agencies,,National Assn of Rehabilitation Agencies,C00192153,PB,,,H3000,EncAssns,N,0,1
C00192302,1994,Elections Cmte of Orange County,,Elections Cmte of Orange County,C00192302,PI,,,J7300,Phone,Y,0,1
C00192468,1994,Delaware Otsego Corp,,Delaware Otsego Corp,C00192468,PB,,,T5100,S&P94,N,0,1
C00192492,1994,Citizens for Moral Government,,Citizens for Moral Government,C00192492,PU,, ,Y0000,,N,0,1
C00192526,1994,Guarantee Mutual Life,,Guarantee Mutual Life,C00192526,PB,,,F3300,S&P94,N,0,1
C00192831,1994,Conservative Opportunities Society,,Conservative Opportunities Society,C00192831,PU,, ,Y0000,,N,0,1
C00192906,1994,First Midwest Bancorp,,First Midwest Bancorp,C00192906,PB,,,F1100,S&P94,N,0,1
C00192971,1994,Computer Dealers & Lessors Assn,,Computer Dealers & Lessors Assn,C00192971,PB,,,C5100,NTPA89,Y,0,1
C00193094,1994,Integra Financial Corp,,Integra Financial Corp,C00193094,PB,,,F1100,Duns,N,0,1
C00193169,1994,Standard Insurance Co,,Standard Insurance Co,C00193169,PB,,,F3100,S&P94,N,0,1
C00193177,1994,Bankers Roundtable,,Bankers Roundtable,C00193177,PB,,,F1100,WebEC,N,0,1
C00193300,1994,First National Bank in Macomb County,,First National Bank in Macomb County,C00193300,PB,,,F1100,S&P94,N,0,1
C00193383,1994,Arkansas Best Corp,,Arkansas Best Corp,C00193383,PB,,,T3100,S&P94,Y,0,1
C00193433,1994,EMILY's List,,EMILY's List,C00193433,PI,,,J7400,Interview,N,0,1
C00193474,1994,Browning-Ferris Industries,,Browning-Ferris Industries,C00193474,PB,,,E3000,S&P94,N,0,1
C00193631,1994,Farm Credit Council,,Farm Credit Council,C00193631,PB,,,A4000,Phone,N,0,1
C00193672,1994,Pacific Seafood Processors,,Pacific Seafood Processors,C00193672,PB,,,G2350,Phone,Y,0,1
C00193730,1994,Pro-Life PAC of Orange County,,Pro-Life PAC of Orange County,C00193730,PI,,,J7120,Name,N,0,1
C00193854,1994,American Pharmaceutical Assn,,American Pharmaceutical Assn,C00193854,PB,,,H1750,NTPA89,N,0,1
C00193979,1994,Western Growers Assn,,Western Growers Assn,C00193979,PB,,,A1400,Phone,N,0,1
C00194019,1994,JMB Realty,,JMB Realty,C00194019,PB,,,F4100,Phone,N,0,1
C00194126,1994,Jim Beam Brands,,Jim Beam Brands,C00194126,PB,,,G2820,S&P94,N,0,1
C00194340,1994,Bank of Delaware,PNC Bank Corp,PNC Bank Corp,C00194340,PB,,,F1100,S&P94,N,0,1
C00194555,1994,"Winstead, Sechrest & Minick",,"Winstead, Sechrest & Minick",C00194555,PB,,,K1000,MartHubb,N,0,1
C00194688,1994,Summit Bancorp,,Summit Bancorp,C00194688,PB,,,F1100,S&P94,N,0,1
C00194746,1994,Blue Cross & Blue Shield Assn,Blue Cross/Blue Shield,Blue Cross/Blue Shield,C00194746,PB,,,F3200,AFP90,N,0,1
C00194753,1994,Robinson & Cole,,Robinson & Cole,C00194753,PB,,,K1000,MartHubb,N,0,1
C00194829,1994,Equitable of Iowa Companies,,Equitable of Iowa Companies,C00194829,PB,,,F3300,FYB97,N,0,1
C00194852,1994,Foster Wheeler,,Foster Wheeler,C00194852,PB,,,B4000,S&P/Phone,Y,0,1
C00194860,1994,Electrocom Automation Inc,,Electrocom Automation Inc,C00194860,PB,,,C5110,S&P94,N,0,1
C00195024,1994,Maryland Assn for Concerned Citizens,,Maryland Assn for Concerned Citizens,C00195024,PI,,,J5100,RAC/Kent,N,0,1
C00195263,1994,Orbital Sciences Corp,,Orbital Sciences Corp,C00195263,PB,,,T1700,S&P94,Y,0,1
C00195305,1994,Committee for a Democratic Consensus,Alan Cranston (D-Calif),Committee for a Democratic Consensus,C00195305,PI,,D,J2100,AFP88,N,0,1
C00195339,1994,Smokeless Tobacco Council,,Smokeless Tobacco Council,C00195339,PB,,,A1300,NTPA89,N,0,1
C00195362,1994,Cohen & Grigsby,,Cohen & Grigsby,C00195362,PB,,,K1000,MartHubb,N,0,1
C00195388,1994,Buchanan Ingersoll,,Buchanan Ingersoll,C00195388,PB,,,K1000,Duns,N,0,1
C00195578,1994,Provident Bank of Maryland,,Provident Bank of Maryland,C00195578,PB,,,F1100,RandMc,N,0,1
C00195834,1994,Water Quality Assn,,Water Quality Assn,C00195834,PB,,,M2300,EncAssns,N,0,1
C00195966,1994,Lane Industries,,Lane Industries,C00195966,PB,,,M4200,Phone,N,0,1
C00196030,1994,House Leadership Fund,Thomas Foley (D-Wash),House Leadership Fund,C00196030,PI,,D,J2100,AFP88,N,0,1
C00196089,1994,ESOP Assn,,ESOP Assn,C00196089,PB,,,F5500,EncAssns,N,0,1
C00196097,1994,"Stoel, Rives et al","Stoel, Rives et al","Stoel, Rives et al",C00196097,PB,,,K1000,MartHubb,N,0,1
C00196220,1994,Americans for the Republic,Pat Robertson,Americans for the Republic,C00196220,PI,,R,J2400,AFP88,N,0,1
C00196246,1994,American Academy of Ophthalmology,,American Academy of Ophthalmology,C00196246,PB,,,H1120,AFP88,N,0,1
C00196253,1994,National Assn of Metal Finishers,,National Assn of Metal Finishers,C00196253,PB,,,M5200,NTPA89,N,0,1
C00196311,1994,General Instrument,,General Instrument,C00196311,PB,,,C4600,S&P94,Y,0,1
C00196360,1994,Loan America Financial Corp,,Loan America Financial Corp,C00196360,PB,,,F4600,S&P94,N,0,1
C00196428,1994,PGA Tour,,PGA Tour,C00196428,PB,,,G6400,Name,N,0,1
C00196444,1994,Texas Bankers Assn,American Bankers Assn,American Bankers Assn,C00196444,PB,,,F1100,Name,N,0,1
C00196469,1994,New England League of Savings Insts,Savings & Community Bankers of America,Savings & Community Bankers of America,C00196469,PB,,,F1200,AFP90,N,0,1
C00196659,1994,Advo Inc,,Advo Inc,C00196659,PB,,,G5220,Duns,N,0,1
C00196709,1994,Atlantic Research Corp,Sequa Corp,Sequa Corp,C00196709,PB,,,D8000,AFP99,Y,0,1
C00196725,1994,Hewlett-Packard,,Hewlett-Packard,C00196725,PB,,,C5100,S&P94,Y,0,1
C00196816,1994,Friends of Business Credit PAC,,Friends of Business Credit PAC,C00196816,PU,, ,Y0000,,N,0,1
C00196824,1994,Committee for a Progressive Congress,David R. Obey (D-Wis),Committee for a Progressive Congress,C00196824,PI,,D,J2100,FEC,N,0,1
C00197020,1994,"Russell, Rea, Zappala & Gomulka",,"Russell, Rea, Zappala & Gomulka",C00197020,PB,,,F2100,Duns,N,0,1
C00197095,1994,Northwestern Mutual Life Insurance,,Northwestern Mutual,C00197095,PB,,,F3300,S&P94,N,0,1
C00197202,1994,Blue Cross/Blue Shield of Kansas,Blue Cross/Blue Shield,Blue Cross/Blue Shield,C00197202,PB,,,F3200,Name,N,0,1
C00197228,1994,Blue Cross/Blue Shield of California,Blue Cross/Blue Shield,Blue Cross/Blue Shield,C00197228,PB,,,F3200,Name,N,0,1
C00197335,1994,National Computer Systems,,National Computer Systems,C00197335,PB,,,C5100,S&P94,Y,0,1
C00197715,1994,California Pistachio Assn,,California Pistachio Assn,C00197715,PB,,,A1400,Name,N,0,1
C00197749,1994,Walt Disney Co,,Walt Disney Co,C00197749,PB,,,C2400,S&P94,Y,0,1
C00197863,1994,Cablevision Systems,,Cablevision Systems,C00197863,PB,,,C4500,S&P94,N,0,1
C00198069,1994,Associated Group,,Associated Group,C00198069,PB,,,F3200,S&P94,N,0,1
C00198077,1994,NBD Bancorp,National Bank of Detroit,National Bank of Detroit,C00198077,PB,,,F1100,S&P,N,0,1
C00198184,1994,Warner-Lambert,,Warner-Lambert,C00198184,PB,,,H4000,S&P94,Y,0,1
C00198366,1994,Hope Gas,Consolidated Natural Gas,Consolidated Natural Gas,C00198366,PB,,,E1140,S&P94,N,0,1
C00198531,1994,Johnson & Wortley,,Johnson & Wortley,C00198531,PB,,,K1000,Phone,N,0,1
C00198606,1994,DeVry Inc,,DeVry Inc,C00198606,PO,,,H5300,S&P94,N,0,1
C00198861,1994,West Los Angeles Health PAC,,West Los Angeles Health PAC,C00198861,PI,,,JH100,Phone,N,0,1
C00199166,1994,Blue Cross/Blue Shield of Massachusetts,Blue Cross/Blue Shield,Blue Cross/Blue Shield,C00199166,PB,,,F3200,Name,N,0,1
C00199257,1994,Genentech Inc,Roche Group,Roche Group,C00199257,PB,,,H4500,Hvr03,N,1,1
C00199463,1994,Manufacturers Assn of NW Pennsylvania,,Manufacturers Assn of NW Pennsylvania,C00199463,PB,,,M0000,Name,N,0,1
C00199471,1994,Tidewater Inc,,Tidewater Inc,C00199471,PB,,,E1150,S&P94,N,0,1
C00199547,1994,American Soc of Consultant Pharmacists,,American Soc of Consultant Pharmacists,C00199547,PB,,,H1750,NTPA89,N,0,1
C00199570,1994,Perkins Coie,,Perkins Coie,C00199570,PB,,,K1000,WashReps,N,0,1
C00199612,1994,Avis Inc,,Avis Inc,C00199612,PB,,,T2500,S&P94,N,0,1
C00199653,1994,Stewart & Stevenson,,Stewart & Stevenson,C00199653,PB,,,E1700,S&P96,Y,0,1
C00199661,1994,Florida Beverage Corp,,Florida Beverage Corp,C00199661,PB,, ,Y0000,,N,0,1
C00199687,1994,South Dakota Pro Life Cmte,,South Dakota Pro Life Cmte,C00199687,PI,,,J7120,Name,N,0,1
C00199703,1994,Glaxo Inc,,Glaxo Inc,C00199703,PB,,,H4300,S&P94,N,0,1
C00199711,1994,Blue Cross/Blue Shield of Illinois,Blue Cross/Blue Shield,Blue Cross/Blue Shield,C00199711,PB,,,F3200,Name,N,0,1
C00199786,1994,Kirkpatrick & Lockhart,,Kirkpatrick & Lockhart,C00199786,PB,,,K1000,AFP90,Y,0,1
C00199802,1994,English Language PAC,,English Language PAC,C00199802,PI,,,J9000,Phone,N,0,1
C00199869,1994,Crowell & Moring,,Crowell & Moring,C00199869,PB,,,K1000,MartHubb,N,0,1
C00199935,1994,American Assn of Physicians from India,,American Assn of Physicians from India,C00199935,PB,,,H1100,Name,N,0,1
C00199950,1994,MOPAC,,MOPAC,C00199950,PI,,,J5100,AFP88,N,0,1
C00200089,1994,Owens-Corning Fiberglass,,Owens-Corning Fiberglass,C00200089,PB,,,B5400,S&P94,Y,0,1
C00200139,1994,Hershey Foods,,Hershey Foods,C00200139,PB,,,G2200,S&P94,Y,0,1
C00200147,1994,Committee for Effective Govt,,Committee for Effective Govt,C00200147,PB,,,F2300,Phone,N,0,1
C00200188,1994,New York Stock Exchange,,New York Stock Exchange,C00200188,PB,,,F2400,NTPA89,N,0,1
C00200204,1994,Cyprus Amax Minerals,,Cyprus Amax Minerals,C00200204,PB,,,E1220,S&P94,Y,0,1
C00200337,1994,National Licensed Beverage Assn,,National Licensed Beverage Assn,C00200337,PB,,,G2840,NTPA89,N,0,1
C00200535,1994,Southern National Corp,,Southern National Corp,C00200535,PB,,,F1100,S&P94,N,0,1
C00200550,1994,Providian Corp,,Providian Corp,C00200550,PB,,,F3100,S&P94,Y,0,1
C00200642,1994,First Commercial Bank/Birmingham,,First Commercial Bank/Birmingham,C00200642,PB,,,F1100,RandMc,N,0,1
C00200659,1994,Fleishman-Hillard Inc,,Fleishman-Hillard Inc,C00200659,PB,,,G5210,Hvr03,N,0,1
C00200667,1994,Savings Bank of Utica,,Savings Bank of Utica,C00200667,PB,,,F1200,S&P94,N,0,1
C00200907,1994,Scana Corp,,Scana Corp,C00200907,PB,,,E1620,S&P94,Y,0,1
C00201194,1994,R Duffy Wall & Assoc,,R Duffy Wall & Assoc,C00201194,PB,,,K2000,WashReps,N,0,1
C00201509,1994,National Wholesale Grocers Assn,,National Wholesale Grocers Assn,C00201509,PB,,,G2500,NTPA89,N,0,1
C00201863,1994,Burson-Marsteller,,Young & Rubicam,C00201863,PB,,,K2000,WashReps,N,0,1
C00201871,1994,National Pork Producers Council,National Pork Producers Council,National Pork Producers Council,C00201871,PB,,,A3000,NTPA94,N,0,1
C00201921,1994,Christians for Life,,Christians for Life,C00201921,PU,, ,Y0000,,N,0,1
C00201947,1994,National City Bank of Evansville,,National City Bank of Evansville,C00201947,PB,,,F1100,S&P96,N,0,1
C00202184,1994,National Rural Water Assn,,National Rural Water Assn,C00202184,PB,,,E5000,Name,N,0,1
C00202788,1994,"Dillon, Read & Co",,"Dillon, Read & Co",C00202788,PB,,,F2300,S&P94,N,0,1
C00202812,1994,Tennessee Home Care PAC,,Tennessee Home Care PAC,C00202812,PB,,,H3100,Name,N,0,1
C00202853,1994,IES Industries Inc,,IES Industries Inc,C00202853,PB,,,E1620,SIC,N,0,1
C00202861,1994,Senate Victory Fund,Senate Victory Fund,Senate Victory Fund,C00202861,PI,,R,J2200,FEC,N,0,1
C00202879,1994,Pediatricians for Children,,Pediatricians for Children,C00202879,PB,,,H1130,WashReps,N,0,1
C00203059,1994,Animal Health Institute,,Animal Health Institute,C00203059,PB,,,A3100,Phone,N,0,1
C00203182,1994,Women's Pro-Israel National PAC,,Women's Pro-Israel National PAC,C00203182,PI,,,J5100,RAC,N,0,1
C00203943,1994,Ambulatory Operations Inc,,Ambulatory Operations Inc,C00203943,PB,,,H3100,Phone,Y,0,1
C00203950,1994,Perry Manufacturing,,Perry Manufacturing,C00203950,PB,,,M3100,Ward's,N,0,1
C00204008,1994,National Funeral Directors Assn,,National Funeral Directors Assn,C00204008,PB,,,G5400,Name,N,0,1
C00204099,1994,Deere & Co,Deere & Co,Deere & Co,C00204099,PB,,,A4200,S&P94,Y,0,1
C00204180,1994,Energy Research Corp,,Energy Research Corp,C00204180,PB,,,E1700,S&P94,N,0,1
C00204198,1994,John D Williams Co,,John D Williams Co,C00204198,PB,,,F3100,Duns,N,0,1
C00204248,1994,National Political Congress of Black Women,,National Political Congress of Black Women,C00204248,PI,,,J7500,Name,N,0,1
C00204388,1994,Bi-County PAC,,Bi-County PAC,C00204388,PI,,,J5100,FECDocs,N,0,1
C00204453,1994,King & Spalding,,King & Spalding,C00204453,PB,,,K1200,WebDA,N,0,1
C00204602,1994,Campaign for America,Frank R Lautenberg (D-NJ),Campaign for America,C00204602,PI,,D,J2100,FEC,N,0,1
C00205120,1994,East Coast Conservative PAC,,East Coast Conservative PAC,C00205120,PI,,,J1100,Name,N,0,1
C00205138,1994,North Shore Savings & Loan,,North Shore Savings & Loan,C00205138,PB,,,F1200,RandMc,N,0,1
C00205369,1994,Van Ness Feldman,,Van Ness Feldman,C00205369,PB,,,K1000,WebLM,N,0,1
C00205401,1994,Norwest Financial Services,Norwest Corp,Norwest Corp,C00205401,PB,,,F3100,S&P97,N,0,1
C00205443,1994,Loral Corp,,Loral Corp,C00205443,PB,,,D3000,S&P94,Y,0,1
C00205500,1994,GAF Corp,,GAF Corp,C00205500,PB,,,M1000,S&P94,Y,0,1
C00205518,1994,Cone Mills Corp,,Cone Mills Corp,C00205518,PB,,,M8000,S&P94,N,0,1
C00206128,1994,Californians for Indiv Rghts/Civil Lib,,Californians for Indiv Rghts/Civil Lib,C00206128,PI,,,J7300,Phone,N,0,1
C00206136,1994,Union Electric,,Union Electric,C00206136,PB,,,E1600,S&P94,Y,0,1
C00206409,1994,Holmes & Graven,,Holmes & Graven,C00206409,PB,,,K1000,MartHubb,N,0,1
C00206672,1994,Newmont Mining,,Newmont Mining,C00206672,PB,,,E1220,S&P94,N,0,1
C00206854,1994,First Colonial Bankshares,,First Colonial Bankshares,C00206854,PB,,,F1100,S&P94,N,0,1
C00207472,1994,Pittston Co,,Pittston Co,C00207472,PB,,,E1210,S&P94,Y,0,1
C00207688,1994,Young Executives of America,,Young Executives of America,C00207688,PI,,,J1100,Pattern,N,0,1
C00207878,1994,Sierra Pacific Resources,Sierra Pacific Resources,Sierra Pacific Resources,C00207878,PB,,,E1620,S&P94,Y,0,1
C00207969,1994,National Custom Brokers Assn,,National Custom Brokers Assn,C00207969,PB,,,G3500,WAA17,N,0,1
C00208322,1994,Management & Training Corp,,Management & Training Corp,C00208322,PO,,,G7000,webMS,N,0,1
C00208421,1994,Ireco Inc,,Ireco Inc,C00208421,PB,,,M1100,Ward's,N,0,1
C00208462,1994,Battelle Memorial Institute,,Battelle Memorial Institute,C00208462,PB,,,E3000,PhLM,N,0,1
C00208652,1994,Greater Rancho Santa Fe Area PAC,,Greater Rancho Santa Fe Area PAC,C00208652,PU,, ,Y0000,,N,0,1
C00208967,1994,Alex Brown & Sons,,Alex Brown & Sons,C00208967,PB,,,F2100,S&P94,N,0,1
C00209379,1994,Committee for Effective Leadership,,Committee for Effective Leadership,C00209379,PU,, ,Y0000,,N,0,1
C00209569,1994,Pro Life Citizens for a Better Society,,Pro Life Citizens for a Better Society,C00209569,PI,,,J7120,Name,N,0,1
C00209833,1994,Schenck Family,,Schenck Co,C00209833,PB,,,G2850,WebLM,N,0,1
C00209841,1994,Mid America Federal S&L,,Mid America Federal S&L,C00209841,PB,,,F1200,RandMc,N,0,1
C00209940,1994,Greater Wash/Md Service Station Assn,,Greater Wash/Md Service Station Assn,C00209940,PB,,,E1170,Name,N,0,1
C00210096,1994,United American Bank of Memphis,,United American Bank of Memphis,C00210096,PB,,,F1100,Dun95,N,0,1
C00210112,1994,International Sanitary Supply Assn,,International Sanitary Supply Assn,C00210112,PB,,,M4000,NTPA89,Y,0,1
C00210278,1994,Minnesota Multi Housing Assn,,Minnesota Multi Housing Assn,C00210278,PB,, ,Y0000,,N,0,1
C00210534,1994,Pekin Energy,,Pekin Energy,C00210534,PB,,,E1500,Phone,N,0,1
C00210542,1994,Committee for Quality Orthopedic Health Care,,Committee for Quality Orthopedic Health Care,C00210542,PB,,,H1130,Name,N,0,1
C00210617,1994,US Health Corp of Columbus,,US Health Corp of Columbus,C00210617,PB,,,H2100,PhLM,N,0,1
C00210658,1994,Haskell Co,,Haskell Co,C00210658,PB,,,B1000,PhCD,N,0,1
C00210666,1994,American Speech-Language-Hearing Assn,,American Speech-Language-Hearing Assn,C00210666,PB,,,H1700,Phone,N,0,1
C00210674,1994,Florida Consumer Action Network,,Florida Consumer Action Network,C00210674,PI,,,J3000,Name,N,0,1
C00210716,1994,Second National Federal Savings Bank,,Second National Federal Savings Bank,C00210716,PB,,,F1200,Name,N,0,1
C00210807,1994,NutraSweet Co,Monsanto Co,Monsanto Co,C00210807,PB,,,G2110,Hvr02,N,0,1
C00211037,1994,Alabama Peanut Producers Assn,,Alabama Peanut Producers Assn,C00211037,PB,,,A1600,Name,N,0,1
C00211136,1994,Citizens for Responsible Government/Colo,,Citizens for Responsible Government/Colo,C00211136,PI,,,J7150,WebSW,N,0,1
C00211235,1994,Neighbor to Neighbor PAC,,Neighbor to Neighbor PAC,C00211235,PI,,,J5000,,N,0,1
C00211284,1994,Libbey-Owens-Ford,,Libbey-Owens-Ford,C00211284,PB,,,M7200,S&P94,Y,0,1
C00211318,1994,Deloitte & Touche,Deloitte LLP,Deloitte LLP,C00211318,PB,,,F5100,Hvr03,N,0,1
C00211375,1994,Trigon Blue Cross/Blue Shield,Blue Cross/Blue Shield,Blue Cross/Blue Shield,C00211375,PB,,,F3200,Phone,N,0,1
C00211524,1994,Texas & Southwestern Cattle Raisers,,Texas & Southwestern Cattle Raisers,C00211524,PB,,,A3000,Name,N,0,1
C00211623,1994,Chambers Development Co,,Chambers Development Co,C00211623,PB,,,E3000,S&P94,N,0,1
C00211730,1994,Battle Mountain Gold,,Battle Mountain Gold,C00211730,PB,,,E1220,S&P94,N,0,1
C00211987,1994,Sheet Metal Workers Union Local 65,Sheet Metal Workers Union,Sheet Metal Workers Union,C00211987,PL,,,LB100,Name,N,0,1
C00212126,1994,Smirnoff/Inglenook Distributors,,Smirnoff/Inglenook Distributors,C00212126,PB,,,G2850,Name,N,0,1
C00212142,1994,Kirkland & Ellis,,Kirkland & Ellis,C00212142,PB,,,K1200,WebDA,Y,0,1
C00212191,1994,American Ecology Corp,,American Ecology Corp,C00212191,PB,,,E3000,S&P94,Y,0,1
C00212308,1994,Duchossois Industries,,Duchossois Industries,C00212308,PB,,,T5200,Phone,Y,0,1
C00212456,1994,Hellenic American Council,,Hellenic American Council,C00212456,PI,,,J7500,Phone,N,0,1
C00212522,1994,Kelly Services,,Kelly Services,C00212522,PB,,,G5250,S&P94,N,0,1
C00212621,1994,Trans Financial Bancorp,,Trans Financial Bancorp,C00212621,PB,,,F1100,S&P96,Y,0,1
C00212795,1994,Aqua-Chem Inc,,Aqua-Chem Inc,C00212795,PB,,,M2300,S&P96,N,0,1
C00212811,1994,Premark International,,Premark International,C00212811,PB,,,M1500,S&P94,Y,0,1
C00212902,1994,Fifth Horseman PAC,,Fifth Horseman PAC,C00212902,PB,,,F2200,WebEC,N,0,1
C00213058,1994,Bakery & Confectionery Workers Local 6,"Bakery, Confectionery & Tobacco Workers","Bakery, Confectionery & Tobacco Workers",C00213058,PL,,,LG100,Name,N,0,1
C00213066,1994,Career College Assn,,Career College Assn,C00213066,PO,,,H5300,WebSP,N,0,1
C00213090,1994,Pride Refining Co,,Pride Refining Co,C00213090,PB,,,E1160,S&P94,N,0,1
C00213157,1994,Viking Freight,Roadway Services Inc,Roadway Services Inc,C00213157,PB,,,T3100,S&P94,N,0,1
C00213173,1994,"Preston, Gates et al",,"Preston, Gates et al",C00213173,PB,,,K1000,WashReps,Y,0,1
C00213231,1994,A Duda & Sons,,A Duda & Sons,C00213231,PB,,,A1400,Duns,Y,0,1
C00213348,1994,Holnam Inc,,Holnam Inc,C00213348,PB,,,B5100,S&P94,N,0,1
C00213520,1994,National Assn of Medical Equipment Suppl,,National Assn of Medical Equip Suppliers,C00213520,PB,,,H4100,EncAssns,N,0,1
C00213645,1994,Letter Carriers Local 193,National Assn of Letter Carriers,National Assn of Letter Carriers,C00213645,PL,,,L1500,Name,N,0,1
C00213819,1994,Delta Dental Plans Assn,,Delta Dental Plans Assn,C00213819,PB,,,F3200,NTPA89,N,0,1
C00213868,1994,Catch the Spirit PAC,Bob Kasten (R-Wisc),Catch the Spirit PAC,C00213868,PI,,R,J2200,FEC,N,0,1
C00214015,1994,Tele-Communications Inc,Tele-Communications Inc,Tele-Communications Inc,C00214015,PB,,,C4500,S&P94,N,0,1
C00214031,1994,Computer Technology Assoc,,Computer Technology Assoc,C00214031,PB,,,C5130,Phone,N,0,1
C00214072,1994,Universal Leaf Tobacco,,Universal Corp,C00214072,PB,,,A1300,Hvr01,N,0,1
C00214148,1994,American Peanut Shellers Assn,,American Peanut Shellers Assn,C00214148,PB,,,A1600,Name,N,0,1
C00214304,1994,Food Lion,,Delhaize Group,C00214304,PB,,,G2400,S&P94,N,1,1
C00214338,1994,Limited Inc,,Limited Inc,C00214338,PB,,,G4100,S&P94,N,0,1
C00214379,1994,Hunter Engineering,,Hunter Engineering,C00214379,PB,,,T2200,WebEC,N,0,1
C00214395,1994,Power-PAC,,Power-PAC,C00214395,PU,, ,Y0000,NoWeb,N,0,1
C00214429,1994,Centerior Energy Corp,Centerior Energy Corp,Centerior Energy Corp,C00214429,PB,,,E1600,S&P94,Y,0,1
C00214445,1994,"Dean Witter, Discover & Co","Dean Witter, Discover & Co","Dean Witter, Discover & Co",C00214445,PB,,,F2100,S&P94,Y,0,1
